2020-08-07,61.389999,61.389999,59.779999,60.450001,55.522686,28427400
2020-08-10,60.700001,62.200001,60.410000,62.200001,57.130043,29341400
2020-08-11,62.790001,62.820000,60.160000,60.279999,55.366543,23822800
2020-08-12,60.880001,62.290001,60.580002,61.500000,56.487099,29627900
2020-08-13,61.400002,62.160000,60.110001,60.349998,55.430836,24906200
2020-08-14,60.349998,61.430000,60.299999,61.349998,56.349323,17848800
2020-08-17,61.779999,62.599998,61.150002,62.230000,57.157597,42786400
2020-08-18,63.299999,63.700001,62.849998,63.060001,57.919945,32205700
2020-08-19,63.410000,63.880001,62.330002,62.389999,57.304558,23537900
2020-08-20,61.820000,63.500000,61.669998,62.950001,57.818909,25866600
2020-08-21,62.410000,62.790001,61.509998,62.200001,57.130043,27242700
2020-08-24,62.939999,63.130001,62.240002,62.959999,57.828094,17944700
2020-08-25,62.799999,62.840000,61.049999,61.619999,56.597317,23543000
2020-08-26,61.660000,62.349998,61.240002,61.750000,56.716724,23924400
2020-08-27,61.689999,62.180000,60.330002,60.790001,55.834976,18201900
2020-08-28,61.180000,61.700001,60.630001,61.099998,56.119705,15040300
2020-08-31,61.099998,61.150002,59.680000,59.680000,54.815449,31080000
2020-09-01,60.290001,61.790001,60.200001,61.759998,56.725906,24197700
2020-09-02,61.900002,62.340000,60.320000,61.320000,56.321774,21797200
2020-09-03,60.000000,60.549999,58.849998,59.320000,54.484795,36117400
2020-09-04,59.709999,60.500000,58.700001,60.490002,55.559429,26636700
2020-09-08,59.590000,59.759998,58.910000,59.270000,54.438869,14663800
2020-09-09,59.900002,60.330002,59.369999,60.000000,55.109367,16481700
2020-09-10,60.000000,60.200001,58.320000,58.529999,53.759186,19431400
2020-09-11,60.049999,62.299999,59.840000,61.950001,56.900421,46057000
2020-09-14,62.799999,63.349998,61.380001,61.910000,56.863682,35710200
2020-09-15,62.709999,63.650002,62.150002,62.599998,57.497437,32570600
2020-09-16,62.320000,62.500000,60.650002,60.970001,56.000301,28843500
2020-09-17,60.400002,62.419998,60.110001,62.080002,57.019829,31397500
2020-09-18,62.480000,63.099998,61.660000,61.660000,56.634056,33143800
2020-09-21,61.049999,61.389999,59.439999,60.000000,55.109367,53120800
2020-09-22,58.139999,58.279999,57.150002,57.810001,55.317501,23996200
2020-09-23,57.669998,59.610001,57.060001,59.099998,56.551880,37365600
2020-09-24,59.689999,59.779999,58.439999,58.660000,56.130852,31607500
2020-09-25,58.349998,59.450001,58.200001,59.250000,56.695415,27582200
2020-09-28,59.939999,60.240002,58.700001,58.779999,56.245678,30265400
2020-09-29,58.730000,59.959999,58.349998,58.349998,55.834217,26201600
2020-09-30,59.209999,60.270000,58.750000,59.110001,56.561451,25947500
2020-10-01,59.529999,59.849998,58.020000,58.860001,56.322231,22852700
2020-10-02,58.610001,59.439999,58.110001,58.320000,55.805511,23668800
2020-10-05,58.900002,59.840000,58.750000,59.590000,57.020756,17887200
2020-10-06,60.009998,60.279999,58.209999,58.619999,56.092575,21951600
2020-10-07,59.139999,60.759998,58.959999,60.169998,57.575745,27276500
2020-10-08,60.349998,61.490002,60.060001,61.290001,58.647461,22207400
2020-10-09,61.689999,61.939999,60.849998,61.599998,58.944092,21120900
2020-10-13,61.270000,62.639999,61.029999,62.139999,59.460812,18602200
2020-10-14,62.080002,63.290001,62.040001,63.000000,60.283730,22210600
2020-10-15,62.410000,62.860001,61.980000,62.470001,59.776585,16309700
2020-10-16,62.700001,63.099998,62.240002,62.240002,59.556499,15871000
2020-10-19,62.730000,63.180000,61.950001,61.950001,59.279003,29156200
2020-10-20,61.779999,62.290001,61.330002,61.840000,59.173744,25276800
2020-10-21,61.650002,63.209999,61.599998,62.849998,60.140198,21480900
2020-10-22,63.110001,63.490002,62.439999,63.099998,60.379417,32097700
2020-10-23,62.619999,63.889999,62.220001,63.450001,60.714329,24263400
2020-10-26,62.900002,63.450001,62.009998,62.500000,59.805290,18250900
2020-10-27,62.500000,62.900002,62.060001,62.529999,59.833996,18155500
2020-10-28,61.950001,62.070000,60.250000,60.259998,57.661865,23686100
2020-10-29,60.970001,62.240002,59.790001,62.020000,59.345985,37998800
2020-10-30,61.799999,62.410000,60.009998,60.549999,57.939362,27476200
2020-11-03,61.900002,63.340000,61.220001,63.340000,60.609074,32900800
2020-11-04,63.279999,63.279999,61.450001,61.580002,58.924957,27932100
2020-11-05,62.299999,63.060001,61.450001,62.549999,59.853134,25563600
2020-11-06,62.380001,63.959999,62.340000,63.189999,60.465538,26452500
2020-11-09,64.150002,64.269997,62.869999,63.189999,60.465538,37728900
2020-11-10,63.240002,63.590000,62.689999,63.160000,60.436832,53960600
2020-11-11,63.180000,63.919998,63.000000,63.599998,60.857861,25908500
2020-11-12,63.570000,63.770000,62.459999,62.669998,59.967957,23726500
2020-11-13,62.730000,63.549999,62.610001,63.250000,60.522953,25079300
2020-11-16,63.500000,65.339996,62.970001,64.919998,62.120949,91477900
2020-11-17,64.800003,68.099998,64.800003,66.970001,64.082565,62475900
2020-11-18,66.989998,67.389999,66.070000,66.449997,63.584980,22854400
2020-11-19,66.709999,67.720001,66.470001,67.720001,64.800224,25928500
2020-11-23,68.809998,71.320000,68.500000,71.290001,68.216309,38662400
2020-11-24,71.050003,74.889999,70.180000,74.800003,71.574974,49842200
2020-11-25,73.800003,75.900002,73.610001,75.500000,72.244789,36269100
2020-11-26,75.419998,76.599998,75.400002,76.570000,73.268654,20359000
2020-11-27,77.000000,78.779999,76.769997,78.440002,75.058029,48966700
2020-11-30,78.849998,79.360001,77.120003,78.000000,74.637001,48594200
2020-12-01,79.830002,81.500000,79.250000,81.250000,77.746872,61441200
